transacted_price,area_sqm,property_type,tenure,sale_date_raw,planning_area,project_name,sale_month,project_age_years
1710200,65,Condominium,99 yrs lease commencing from 2024,Nov-24,BUKIT TIMAH,NAVA GROVE,2024-01,0
3745500,144,Condominium,99 yrs lease commencing from 2024,Nov-24,BUKIT TIMAH,NAVA GROVE,2024-01,0
1491500,58,Condominium,99 yrs lease commencing from 2024,Nov-24,BUKIT TIMAH,NAVA GROVE,2024-01,0
3749200,144,Condominium,99 yrs lease commencing from 2024,Nov-24,BUKIT TIMAH,NAVA GROVE,2024-01,0
1726900,65,Condominium,99 yrs lease commencing from 2024,Nov-24,BUKIT TIMAH,NAVA GROVE,2024-01,0
3761700,144,Condominium,99 yrs lease commencing from 2024,Nov-24,BUKIT TIMAH,NAVA GROVE,2024-01,0
1735400,65,Condominium,99 yrs lease commencing from 2024,Nov-24,BUKIT TIMAH,NAVA GROVE,2024-01,0
2365800,92,Condominium,99 yrs lease commencing from 2024,Nov-24,BUKIT TIMAH,NAVA GROVE,2024-01,0
2703600,102,Condominium,99 yrs lease commencing from 2024,Nov-24,BUKIT TIMAH,NAVA GROVE,2024-01,0
4280000,169,Condominium,999 yrs lease commencing from 1885,Nov-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1490000,70,Condominium,999 yrs lease commencing from 1885,Nov-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2180000,91,Condominium,999 yrs lease commencing from 1885,Nov-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1560000,69,Condominium,999 yrs lease commencing from 1885,Nov-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2220000,91,Condominium,999 yrs lease commencing from 1885,Oct-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1520000,69,Condominium,999 yrs lease commencing from 1885,Oct-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1948000,80,Condominium,999 yrs lease commencing from 1885,Sep-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2820888,111,Condominium,999 yrs lease commencing from 1885,Sep-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1920000,80,Condominium,999 yrs lease commencing from 1885,Sep-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2720000,109,Condominium,999 yrs lease commencing from 1885,Aug-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2146000,91,Condominium,999 yrs lease commencing from 1885,Aug-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2880000,117,Condominium,999 yrs lease commencing from 1885,Jul-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2285000,91,Condominium,999 yrs lease commencing from 1885,Jul-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2250000,91,Condominium,999 yrs lease commencing from 1885,Jul-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1500000,69,Condominium,999 yrs lease commencing from 1885,Jun-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2760000,117,Condominium,999 yrs lease commencing from 1885,Jun-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2020000,80,Condominium,999 yrs lease commencing from 1885,Jun-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2540000,103,Condominium,999 yrs lease commencing from 1885,Jun-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1580000,70,Condominium,999 yrs lease commencing from 1885,Jun-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2600000,109,Condominium,999 yrs lease commencing from 1885,Jun-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1725000,82,Condominium,999 yrs lease commencing from 1885,Jun-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1490888,70,Condominium,999 yrs lease commencing from 1885,Jun-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2200000,91,Condominium,999 yrs lease commencing from 1885,Jun-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1600000,70,Condominium,999 yrs lease commencing from 1885,May-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2008000,80,Condominium,999 yrs lease commencing from 1885,May-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1660000,69,Condominium,999 yrs lease commencing from 1885,May-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2960000,117,Condominium,999 yrs lease commencing from 1885,May-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1568888,65,Condominium,999 yrs lease commencing from 1885,May-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2688000,109,Condominium,999 yrs lease commencing from 1885,Mar-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1530000,69,Condominium,999 yrs lease commencing from 1885,Mar-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1750000,82,Condominium,999 yrs lease commencing from 1885,Mar-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2060000,80,Condominium,999 yrs lease commencing from 1885,Feb-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2218000,87,Condominium,999 yrs lease commencing from 1885,Feb-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2700000,109,Condominium,999 yrs lease commencing from 1885,Feb-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2757000,109,Condominium,999 yrs lease commencing from 1885,Feb-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1925000,80,Condominium,999 yrs lease commencing from 1885,Feb-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1710000,69,Condominium,999 yrs lease commencing from 1885,Jan-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2100000,87,Condominium,999 yrs lease commencing from 1885,Jan-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1560000,69,Condominium,999 yrs lease commencing from 1885,Jan-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2200000,87,Condominium,999 yrs lease commencing from 1885,Jan-25,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1910000,80,Condominium,999 yrs lease commencing from 1885,Dec-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2620000,111,Condominium,999 yrs lease commencing from 1885,Dec-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1620000,70,Condominium,999 yrs lease commencing from 1885,Dec-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2160000,87,Condominium,999 yrs lease commencing from 1885,Dec-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1610000,70,Condominium,999 yrs lease commencing from 1885,Nov-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2680000,111,Condominium,999 yrs lease commencing from 1885,Nov-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2100000,87,Condominium,999 yrs lease commencing from 1885,Nov-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2550000,103,Condominium,999 yrs lease commencing from 1885,Nov-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2200000,91,Condominium,999 yrs lease commencing from 1885,Nov-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2900000,117,Condominium,999 yrs lease commencing from 1885,Sep-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2492888,103,Condominium,999 yrs lease commencing from 1885,Sep-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1700000,69,Condominium,999 yrs lease commencing from 1885,Sep-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1928000,80,Condominium,999 yrs lease commencing from 1885,Aug-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1620000,70,Condominium,999 yrs lease commencing from 1885,Aug-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2630000,109,Condominium,999 yrs lease commencing from 1885,Jul-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1850000,80,Condominium,999 yrs lease commencing from 1885,Jul-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2590000,103,Condominium,999 yrs lease commencing from 1885,Jun-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1830000,80,Condominium,999 yrs lease commencing from 1885,May-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
3400000,137,Condominium,999 yrs lease commencing from 1885,May-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2130000,87,Condominium,999 yrs lease commencing from 1885,Apr-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2150000,91,Condominium,999 yrs lease commencing from 1885,Mar-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2282000,91,Condominium,999 yrs lease commencing from 1885,Mar-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2395520,111,Condominium,999 yrs lease commencing from 1885,Mar-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2700000,117,Condominium,999 yrs lease commencing from 1885,Feb-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1668000,70,Condominium,999 yrs lease commencing from 1885,Feb-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2430000,111,Condominium,999 yrs lease commencing from 1885,Feb-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2081000,87,Condominium,999 yrs lease commencing from 1885,Jan-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2374600,107,Condominium,999 yrs lease commencing from 1885,Jan-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2340000,107,Condominium,999 yrs lease commencing from 1885,Jan-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
3000000,137,Condominium,999 yrs lease commencing from 1885,Jan-24,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2081000,87,Condominium,999 yrs lease commencing from 1885,Dec-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2353000,91,Condominium,999 yrs lease commencing from 1885,Dec-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2538000,103,Condominium,999 yrs lease commencing from 1885,Nov-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2497960,111,Condominium,999 yrs lease commencing from 1885,Nov-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2395520,111,Condominium,999 yrs lease commencing from 1885,Nov-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2778685,122,Condominium,999 yrs lease commencing from 1885,Oct-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2134000,87,Condominium,999 yrs lease commencing from 1885,Oct-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2380000,128,Condominium,999 yrs lease commencing from 1885,Oct-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2540000,103,Condominium,999 yrs lease commencing from 1885,Sep-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2743000,137,Condominium,999 yrs lease commencing from 1885,Jun-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2347000,107,Condominium,999 yrs lease commencing from 1885,May-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2550000,103,Condominium,999 yrs lease commencing from 1885,May-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2272000,87,Condominium,999 yrs lease commencing from 1885,Apr-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2432000,111,Condominium,999 yrs lease commencing from 1885,Apr-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2208000,87,Condominium,999 yrs lease commencing from 1885,Mar-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2605000,117,Condominium,999 yrs lease commencing from 1885,Feb-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2608800,109,Condominium,999 yrs lease commencing from 1885,Feb-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2156000,87,Condominium,999 yrs lease commencing from 1885,Feb-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1600000,70,Condominium,999 yrs lease commencing from 1885,Jan-23,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2165000,87,Condominium,999 yrs lease commencing from 1885,Nov-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2196000,91,Condominium,999 yrs lease commencing from 1885,Sep-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1982000,91,Condominium,999 yrs lease commencing from 1885,Sep-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2409000,111,Condominium,999 yrs lease commencing from 1885,Aug-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1940000,87,Condominium,999 yrs lease commencing from 1885,Aug-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1892000,87,Condominium,999 yrs lease commencing from 1885,Aug-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2187000,91,Condominium,999 yrs lease commencing from 1885,Aug-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2041000,91,Condominium,999 yrs lease commencing from 1885,Aug-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2031000,87,Condominium,999 yrs lease commencing from 1885,Aug-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2302000,111,Condominium,999 yrs lease commencing from 1885,Aug-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1996000,96,Condominium,999 yrs lease commencing from 1885,Aug-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1999000,91,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1913000,91,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1913000,91,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2268000,103,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2195000,91,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2535000,122,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1959000,87,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2329000,103,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2053000,91,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1475000,65,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2318000,103,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1583000,65,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2278000,103,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2246000,103,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1475000,65,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1933000,91,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2390000,103,Condominium,999 yrs lease commencing from 1885,Jul-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1883000,80,Condominium,999 yrs lease commencing from 1885,Jun-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1736000,80,Condominium,999 yrs lease commencing from 1885,Jun-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1491000,65,Condominium,999 yrs lease commencing from 1885,Jun-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1395900,69,Condominium,999 yrs lease commencing from 1885,Jun-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1765000,81,Condominium,999 yrs lease commencing from 1885,Jun-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1758000,87,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1709000,80,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1963000,87,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2221000,103,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1451000,65,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1857000,91,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2077000,91,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2332000,103,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1536000,65,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2271000,103,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1984000,91,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2191000,103,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2211000,103,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2221000,103,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1488000,65,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2242000,103,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1710000,80,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2250000,103,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1909000,87,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1819000,80,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2273000,103,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1494000,65,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1857000,91,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1488000,65,Condominium,999 yrs lease commencing from 1885,May-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2332000,103,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2271000,103,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1457000,65,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1602000,81,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2293000,109,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2323000,103,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1978000,91,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2121000,111,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2209000,103,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1602000,81,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1755000,80,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1764000,80,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1984000,91,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2304000,109,Condominium,999 yrs lease commencing from 1885,Apr-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1501000,65,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2423000,109,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2025000,91,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2090000,91,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2373000,109,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1693000,80,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1997000,91,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1953000,91,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1983000,91,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2018000,91,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2057000,91,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2238000,109,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1945000,91,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1757000,87,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1723000,87,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2385000,109,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1839000,91,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1839000,91,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1570000,81,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1909000,91,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1840000,96,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1685000,80,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1410000,65,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2213000,111,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
2238000,109,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
1820000,91,Condominium,999 yrs lease commencing from 1885,Mar-22,BUKIT TIMAH,KI RESIDENCES AT BROOKVALE,2024-01,0
